Battery En. Density,Avg. DOH Climb,Delta DOH Climb,Avg DOH Cruise,Delta DOH Cruise,Fuel Mass Relative,NOx Mass Relative,Degradation,N Cells,Battery Mass,Take Off Mass,zero_day_pareto
450,0.1299348261700857,0.123792887781385,0.0625767809621827,0.0621396205458521,0.994362532535653,0.9971914597841396,1.0151764404402293,15912.0,908.4243977298438,18693.422663139125,0
450,0.1630542199765897,0.0870698574405487,0.0341950219100175,0.0008499709837606,0.9950065515850512,0.9921836062296056,1.0133485807955689,14416.0,822.3199101238117,18608.118047192445,0
450,0.355838912875267,0.1405345485265437,0.1384640950151615,0.0940580235560656,0.987003360061842,0.9908751232411458,1.0391801016817666,42568.0,2442.5830647303374,20218.441237927145,0
450,0.2035017959255983,0.0519533867826207,0.1202014822823723,0.1191692621275078,0.9900449453164732,0.9939342529097598,1.027434197866811,28832.0,1652.0202768293047,19431.656098912365,0
450,0.1650469320980448,0.0851452702678903,0.0015711566704933,0.0012911496950392,0.997220022047914,0.992925887984618,1.0095899359764102,10880.0,618.5589430184273,18407.106210401937,0
450,0.2312685457890036,0.0241866369192154,0.0662014032624378,0.0651691831075733,0.9919892270833672,0.98846884330034,1.021781021960491,23392.0,1338.9257550248658,19120.976375062408,0
450,0.2512585076500166,0.0026027160306521,0.1366044535980023,0.1132040002723378,0.988413107492169,0.9899121426775545,1.032688627206235,34680.0,1988.593836643485,19766.20291614876,0
450,0.2097902046265478,0.0456649780816712,0.0666612237911757,0.0657133348280495,0.9922739779028676,0.9896690429649212,1.020564178018333,21896.0,1252.8247783126428,19035.229058868004,0
450,0.2381087559895726,0.0134163235865683,0.128093179080408,0.1184806583219233,0.9889938654983512,0.9908628281419276,1.030727091515334,32504.0,1863.3567608872868,19641.68714183624,0
450,0.3488109105712903,0.0988218745851391,0.1293106901807998,0.1201511094073343,0.9874209128299868,0.990510196145156,1.035736772756935,40936.0,2348.304732621883,20124.681506356726,0
450,0.282811241015375,0.0328994628083141,0.0923495781739011,0.0913169119766564,0.9901530903329944,0.9894888299812006,1.0280296973552587,30736.0,1761.3800038425484,19541.150142036127,0
450,0.23000895396396,0.0362985689237182,0.0896774261475398,0.0896661629357503,0.9910091610246768,0.9903735002739708,1.024631763609849,26520.0,1518.9542296437924,19299.78760763644,0
450,0.2358460276042017,0.0795990435458711,0.0959333106563479,0.0876903240599722,0.990937670282572,0.9926773895658204,1.0252968727900975,27744.0,1589.1973981520591,19369.941984643014,0
450,0.1979133381059178,0.11771926428254,0.0586749491199114,0.0585640124670332,0.993390817010669,0.993605472081105,1.018188863763464,19992.0,1143.243538290014,18927.034933017265,0
450,0.2509782059347167,0.001126921790079,0.077451425339202,0.077218560666845,0.9911691899865112,0.9880223661184224,1.0244929242799097,26384.0,1511.1266273126998,19292.158761275947,0
450,0.2160009535999737,0.0341505498948336,0.1275506459327367,0.1257526327809658,0.9896046871985243,0.9933219497124144,1.0291771862638857,30872.0,1769.4299080936837,19548.51892959425,0
450,0.3555541635773896,0.1391828922972039,0.1793202384708259,0.1792288311174791,0.9849379743738248,0.9940652437824484,1.0449461921820329,48960.0,2817.5434796576164,20590.836443829907,0
450,0.2364111236180187,0.0137002650685584,0.1265041720850522,0.1261830277791263,0.9891814640677998,0.9912941859051718,1.030343673898342,32232.0,1847.7020265833712,19626.26540495558,0
450,0.2578423060243891,0.0082165089551689,0.1544270863528416,0.0972562547690087,0.9876497513336135,0.9900155965383868,1.035475684271051,37672.0,2160.7946951460417,19937.45568630239,0
450,0.3656247903498963,0.1242233594185452,0.1633515078702146,0.1632601005168679,0.9852824636657312,0.9918165015390972,1.04370651228392,47192.0,2716.107186129112,20489.82800600195,0
450,0.2583568802796351,0.076506476574495,0.1289061548174245,0.1246280609137021,0.9888200428127796,0.9927613873101478,1.0313444979354918,34000.0,1949.459546445089,19727.57403961856,0
450,0.2898440719518126,0.0444701701432027,0.1410816661634229,0.136824997611207,0.9876283652100406,0.990550040308856,1.0352228274007649,38216.0,2192.105613803834,19968.740043394704,0
450,0.373523565296466,0.1263081538814323,0.2720272732918632,0.2280430334856994,0.9809673677896766,0.9978614148406428,1.0604996882843558,65960.0,3796.0250715731854,21564.386542367964,0
450,0.3035009361510975,0.0535431846522093,0.2500003121648295,0.2500000410132974,0.9830383755785514,0.995756714078305,1.0501728377818125,56440.0,3248.0693204575173,21019.00298292608,0
450,0.3458105771102047,0.0963063454781064,0.2500268254037077,0.2499909917256149,0.9819598470109628,0.995949671710627,1.0554055064290442,59976.0,3444.4831055026134,21214.07723549023,0
450,0.334605863856984,0.1466183895061659,0.2502125961973663,0.2501428572467036,0.9825106464781332,0.9988155230674836,1.0544523891803057,59024.0,3389.3650539942496,21159.64327692009,0
450,0.3747784525107985,0.1247905580071309,0.3165766442584981,0.1836767299219273,0.978953647530763,1.0002271544460213,1.0679791349443135,73576.0,4234.354057853152,22000.21448808636,0
450,0.3746925425471112,0.1248787058984884,0.294012222781132,0.2061837878974287,0.979751206237918,0.9983840184300282,1.064446046927748,69632.0,4007.352774778649,21774.203772926143,0
450,0.3252325838037601,0.095122374799735,0.2500589323831307,0.2499499517322591,0.9826705604446312,0.9970181286877152,1.0536887601287583,58208.0,3349.8280780775294,21120.30491414976,0
450,0.3709344607718167,0.123064030811762,0.2500771557757363,0.2499331913906306,0.9816325658306528,0.9964358155695884,1.0572359899829182,62016.0,3569.004108487378,21338.19175524905,0
450,0.374233616533785,0.1254651507366426,0.3464079213165576,0.0963450208161545,0.9783277072087836,1.0054368581822222,1.072793576535202,78744.0,4532.109078197034,22297.192090550343,0
450,0.3411463488489263,0.1590652356017632,0.1595370005688371,0.082323205764705,0.9863293831616896,0.9922859601822902,1.0410755237650455,44336.0,2551.6620017962305,20326.68309568305,0
450,0.3586577576378069,0.1422993814007022,0.1779036017714295,0.1758415104826552,0.984952745100784,0.993846131959287,1.0451085069834816,48960.0,2817.543578560606,20590.85488797578,0
450,0.3173437305043249,0.1859511927794999,0.2075800367818103,0.2006470014266675,0.9847499334903328,0.9997469605473428,1.0464753367234585,50320.0,2895.817376129566,20668.87679352456,0
450,0.3714705451008804,0.1305794299312779,0.2832658134074647,0.1808846262832331,0.9802301347770926,0.998300762102464,1.0623551999549887,67320.0,3874.282587310783,21641.72841470393,0
450,0.3330017154071604,0.1670048954319407,0.1936615712390489,0.189686939593618,0.9848481930157654,0.9971319132843258,1.0456302243911606,49368.0,2841.0258734433423,20614.207329168923,0
450,0.3750483626388491,0.1254889619713488,0.1828561792861697,0.0673414689077626,0.9849500615337256,0.9908892784854514,1.0466483473444623,50864.0,2920.047632261634,20693.35560868652,0
450,0.3140646485230269,0.1859536587553088,0.1694946894812901,0.1622266544874341,0.9864493886050066,0.9972113607630608,1.0405536732455198,44064.0,2535.7456988928225,20310.91583954024,0
450,0.368144611814616,0.1319418075091919,0.1610008740975259,0.1607685512296609,0.9854959851181306,0.9920147191872292,1.0435593986638982,47056.0,2707.957537032482,20481.9435505492,0
450,0.3736141755064701,0.1278638659026086,0.2898644218637632,0.2260085990943399,0.9800793571323922,0.9984096961788868,1.0636321215440148,68952.0,3968.459009886302,21735.717571444733,0
450,0.3742159976010779,0.1265202972226689,0.2747743855902676,0.2573397197353862,0.980588356685492,0.9973424447487728,1.0612459002102128,66640.0,3828.012252853435,21595.902991856816,0
450,0.3756395742115094,0.1256532988983106,0.2508373980642567,0.2497254859951024,0.9812732630826349,0.9959097087137596,1.057851653138143,62424.0,3592.798320932705,21361.539713681337,0
450,0.3273165167917002,0.1728043095466874,0.2546930664175045,0.2518313321443427,0.9824500796289491,1.000211671863661,1.0545446186331653,58888.0,3389.28048702367,21159.483485922825,0
450,0.3753832097407558,0.1253970226412933,0.3508855736705611,0.1491370924987168,0.9781394301808296,1.0046007704167252,1.0737357418845608,79968.0,4602.258653404537,22367.107825689127,0
450,0.3336338557970341,-0.0837451303059407,0.1725462923739167,0.0704772333417754,0.9857874298422478,0.9854532284830296,1.043245064582726,46240.0,2661.314179526231,20435.662167390303,0
450,0.2563838572469009,-0.0072699554290854,0.1325124724040156,0.1157671696979998,0.9885568679346828,0.9894730238796948,1.03231958829961,34544.0,1980.7663493835632,19758.55397935844,0
450,0.3690989477650714,-0.1192111907218016,0.0659351807222934,0.0659151843522727,0.9905857568774736,0.9859643307813584,1.030786403845651,33728.0,1933.8042640609915,19714.111774102814,0
450,0.3404333600169081,-0.0936364434490754,0.1967369820098172,0.0511105538176816,0.9849435050889872,0.9861274438705854,1.0471655431311502,50592.0,2911.4622052238365,20684.76203854436,0
450,0.3744789783271134,-0.1245264935830883,0.2377850157649025,0.01208042208395,0.9828556308336476,0.9870227479281204,1.0562167540487557,59976.0,3451.901508487921,21222.608201983312,0
450,0.2499651333150724,-0.0004180023447455,0.1647909691754554,0.0785361271020589,0.9875777389225444,0.9904656709253974,1.0364988598986462,38624.0,2215.274212750908,19991.845764492708,0
450,0.3749612410237852,-0.1249949288396757,0.2082610322108893,0.0416895735498152,0.9841270862445242,0.986006339570126,1.051371209772917,55352.0,3185.431858057557,20957.717699173256,0
450,0.3748499968026593,-0.1248596852435813,0.1388562563406553,0.1066742737304833,0.9866018163972752,0.9847268675342528,1.0412789123460022,44608.0,2567.0539294493537,20342.41338541477,0
450,0.3612062778210776,-0.1117768792494327,0.249919274138604,1.9116562026813555e-05,0.9826101488025069,0.9880416687568552,1.0570850139966224,60928.0,3499.273503527348,21269.67530834006,0
450,0.2015521446687326,-0.0485334575661055,0.0485206260913528,0.0466001959162239,0.9933025259880094,0.9864114385605038,1.0186540646706312,19176.0,1096.282107805582,18879.96384508269,0
450,0.1331444892363133,-0.1198717990323299,0.001812850317277,-0.0018118934679219,0.9992976400655172,0.9912999533732012,1.0082829011058834,9384.0,532.440687938376,18323.56835689975,0
450,0.360369715134651,-0.1104818383577243,0.2173870159532777,0.030892506981668,0.9838579961596956,0.9863474588782656,1.051773073140594,55488.0,3193.259731654609,20965.21136288495,0
450,0.2732506428619377,-0.0533609662280829,0.1125169571079602,0.1106245654744359,0.9891070878641136,0.987220198115111,1.031060603164958,33048.0,1894.6657033572928,19673.13670648452,0
450,0.2503102396797028,-0.000456809067464,0.0624375171150886,0.059421869323696,0.992076618441239,0.9876238097666028,1.0223959633806492,24344.0,1393.7173329060254,19175.876493010044,0
450,0.1364671617622593,-0.1142201077043612,0.067369572087361,0.063744828302162,0.995183998635812,0.991355191522206,1.0158799215098815,17408.0,994.524844653332,18780.54337095901,0
450,0.3704381759039296,-0.1292853382317665,0.0893120913741237,0.0770516222335817,0.9896169179234808,0.9857284135276988,1.0337942273156635,37264.0,2137.018336703517,19916.12254876448,0
450,0.3020962835238917,-0.0542494629332886,0.1722353107181049,0.0639283763608564,0.9863609960975004,0.9868036971964648,1.041042528509454,43656.0,2512.615657463335,20287.67601461643,0
450,0.2905847590705797,-0.0420569657615087,0.1371219070319603,0.1124838392932766,0.9877564085041792,0.98716653789318,1.0353701231715775,37808.0,2168.6213586862614,19945.41481804845,0
450,0.1827621000375769,-0.0672589503117638,0.0171480868850657,0.0149826335503424,0.9961950364202612,0.9878343836995174,1.0134051167896596,14280.0,814.2954666595053,18601.56970189347,0
450,0.2455025669152995,-0.0048817633223627,0.1065952477480378,0.1013234045670714,0.9898649019406068,0.989348312058932,1.02821746222508,30056.0,1722.4646787498673,19501.8768869601,0
450,0.2614225626744834,-0.0204590216003566,0.0890262944710226,0.076476632265125,0.9903636338590164,0.9874770769142016,1.026840211444731,28696.0,1644.19168045671,19424.22331370961,0
450,0.3376182155590287,-0.088404759009663,0.0499030676503962,0.0491309304717225,0.9917759236970308,0.9863609387582272,1.0265596172706328,29104.0,1667.6751062311278,19449.46080346284,0
450,0.3322960831424157,-0.0828496143700496,0.1496308121949802,0.1453065796045936,0.9866136754470296,0.986508214443149,1.0400236301492822,43112.0,2473.569330896679,20248.94351580189,0
450,0.3378270155948978,-0.1621261197308572,0.1254124780974561,0.1253310203150832,0.9878174793693268,0.9850712025522316,1.037768224693549,40120.0,2301.358334099859,20078.227643476563,0
450,0.3703806738681125,-0.1229432897909591,0.1496308121949802,0.1453065796045936,0.9862081621095712,0.9859225093368272,1.0426338604582157,46104.0,2653.16425564508,20428.034792985167,0
450,0.2773122044053874,-0.0302663101763587,0.1309248774500944,0.1207691951769929,0.9881558679449778,0.9878748778782448,1.033692027966031,35904.0,2059.0388008243144,19836.328388811977,0
450,0.2527945585464348,-0.0771087280711622,0.1251516188026525,0.1250701610202796,0.9889749339112728,0.9880435839557304,1.0319288330101128,33456.0,1918.15082975132,19696.45769766912,0
450,0.3061184841033817,-0.1932024884389446,0.1266453399041102,0.1233592000601158,0.9885361693832364,0.985779818548664,1.036110689545766,37944.0,2176.455768481114,19954.217690855094,0
450,0.3621517442556809,-0.1378013910700741,0.1250667132248874,0.1250104107132952,0.9875585502280428,0.9853084594711654,1.0386893504997483,41888.0,2403.096908394481,20179.64462777771,0
450,0.3301377210290516,-0.0803915465025293,0.2023843330801247,0.2020050314677334,0.9842554477228348,0.989477858257926,1.0480900855485658,51136.0,2942.785494727378,20715.23076079914,0
450,0.323211047424097,-0.0732222440730926,0.1705998829304767,0.1685668024802952,0.985595268078192,0.9875862220643437,1.042744847326838,45424.0,2614.367054799317,20388.47637775243,0
450,0.3382162654661339,-0.0885486739218004,0.1317017169303289,0.1260518293603422,0.9872872652773352,0.9855531822201063,1.0378229917553654,40800.0,2340.822310229435,20117.033093703885,0
450,0.373559554924897,-0.1261854814125156,0.2443199547233686,0.0931619716562427,0.9820196940041276,0.9876131666940554,1.0575641199092225,61200.0,3522.349959788883,21292.01841974201,0
450,0.3591189056670442,-0.1275519186239786,0.2500896391410233,0.2499220324772521,0.9817488459750764,0.9896001252161204,1.0582301281783435,61744.0,3546.2392317568447,21315.57129845789,1
450,0.3672870746739554,-0.1172871516894071,0.2904263510485639,0.2095805389357488,0.9801287389268816,0.9914375492730796,1.065071044598289,69088.0,3976.03117787863,21743.351071625817,0
450,0.3196392161909063,-0.0797519012753706,0.2546421758847624,0.2546337597269969,0.9825362698942236,0.9914367112197816,1.0558336015438798,59024.0,3396.795287490864,21167.10533469949,0
450,0.3676750323120647,-0.1189957919789581,0.2660171690035308,0.238391615576731,0.9813231044650153,0.990816648682138,1.060848049677124,65144.0,3749.06012858535,21517.8634243309,0
450,0.2759395265084855,-0.0260861948346892,0.2560594838329402,0.255820721650254,0.9832128097854264,0.993900112099287,1.0529474681780877,55352.0,3185.7800346694376,20956.930344422937,0
450,0.3535836771864047,-0.1043482747544252,0.2557486534181687,0.2488651505280231,0.9815781388673304,0.9899885571253326,1.0586462338250973,62016.0,3569.005801513854,21338.12584998708,1
450,0.3746011514263022,-0.124808650089776,0.2684942718272657,0.2317527839485665,0.9806724375515932,0.9900120090411916,1.062219679536185,65960.0,3796.007610332622,21564.0027777717,0
450,0.3749089385462222,-0.1250895895118541,0.2635063950860539,0.0072138937301994,0.981756588224651,0.988548445205342,1.060522371889186,64328.0,3702.074553872671,21471.416236447687,1
450,0.2653724421970236,-0.0151591092650943,0.1220645823227668,0.1217496939981084,0.98873719629576,0.988661837914104,1.03165860725073,33728.0,1933.8026109801567,19711.81420877949,0
450,0.3289692300497916,-0.0625663277872808,0.1551584535260555,0.0924196901967273,0.9864874826591646,0.9857906355390956,1.0402396832608278,43384.0,2489.187920985107,20264.40537444779,0
450,0.3749846611668207,-0.1246938024258389,0.1712884718716202,0.0784550023926174,0.9853540998216856,0.984848318500216,1.0459048435698954,49640.0,2849.5972897490783,20623.40708172761,0
450,0.3236028887009855,-0.0516812575990392,0.1793143159847965,0.070554996980466,0.9855851016271152,0.9863646335754688,1.0433540804904686,46376.0,2669.14167006802,20443.238366288897,0
450,0.2923851938933433,-0.0421676433521079,0.1536727746539844,0.0848561892339632,0.9870940370468336,0.9869241250685552,1.0376556013318938,40256.0,2309.512964723209,20085.483758735376,0
450,0.3604320585990194,-0.0847242300157994,0.1396552145720571,0.1100128306520482,0.9867110922602544,0.9852773113778406,1.0400556534770704,43520.0,2504.581668658935,20280.07684524617,0
450,0.3729761473074886,-0.1102503348593618,0.2128453832007832,0.036075136846366,0.984035857615264,0.9864522804272328,1.051585923497273,55896.0,3216.776294839522,20988.94882999768,0
450,0.3292154061469091,-0.0790279630462524,0.1247040448769775,0.1220437105164121,0.9879964706624418,0.9861959160497334,1.035968280047704,39168.0,2246.564838034756,20023.65645459751,0
450,0.2705592955668363,-0.0131529165924532,0.1032041481443044,0.0709841561346521,0.9896684255212138,0.9877413265417846,1.029049431575448,31280.0,1792.9112027983308,19572.07938729568,0
450,0.3402951147539437,-0.0807836835999855,0.2166256371722376,0.0333011575457276,0.984048116448925,0.9868350451471593,1.0501997138066728,53584.0,3083.681354019084,20855.86911464865,0
450,0.3742880333562667,-0.1242677232804009,0.1262746405220933,0.0891443346253363,0.9874884449784992,0.9849147546811732,1.039220856249908,42840.0,2458.236499417845,20234.69714808114,0
450,0.3527433038112703,-0.0748168102158574,0.176946542645023,0.0729663664102746,0.9852992844504334,0.9854913358800144,1.0449053945478577,48416.0,2786.5205702022404,20560.26228148968,0
450,0.3721591963996667,-0.1221572830409822,0.1130021721421627,0.0808830046852783,0.98810961602499,0.9848236559596344,1.0372717177802524,40664.0,2332.9961627502034,20110.22830585324,0
450,0.367887973919505,-0.1051621614713783,0.2488470972286787,0.0010058040086265,0.9825936150144634,0.9880853275801684,1.057165775628071,61200.0,3522.038247167464,21292.419517015427,0
450,0.3725542086272351,-0.1171399873304513,0.0940481533142863,0.0938849062623678,0.9891316159114965,0.9856784627759818,1.034631358829078,38080.0,2183.964184746893,19962.46565170897,0
450,0.3765142551255578,-0.1234045036289863,0.200405990629123,0.0493090771500879,0.9841755731015452,0.9853458125588606,1.0503829724536036,54128.0,3115.33231532672,20887.67837711884,0
450,0.2761481331489693,0.0023972056821209,0.0684243039095481,0.0602336811545998,0.9913626881876104,0.9875717122115096,1.0246911430314565,26928.0,1542.437175312034,19323.709634041046,0
450,0.3093679959155102,-0.0515492373431399,0.0730621994452616,0.0729218001571373,0.9908535459780072,0.9868270377056506,1.0274898900211995,30192.0,1730.0692691105537,19510.70937321524,0
